rating,review_count,isbn,booktype,author,year,genres,dir,rating_count,name
4.52,121,0670034851,good_reads:book,Abolqasem Ferdowsi,1010,poetry|classics|history|cultural|iran|literature|fantasy|mythology|epic|non-fiction|culture|poetry|epic-poetry,dir55/157985.Shahnameh.html,121,Shahnameh
4.0,362,0006479758,good_reads:book,Tom Clancy,1994,fiction|thriller|war|military|spy-thriller|espionage|action|suspense|adventure|war|politics|mystery,dir55/19675.Executive_Orders.html,362,"Executive Orders (Jack Ryan, #8)"
4.04,149,0380732289,good_reads:book,Liz Berry,1996,young-adult|fantasy|romance|mystery|fiction|fantasy|paranormal|fantasy|magic|young-adult|teen|fantasy|urban-fantasy|young-adult|young-adult-fantasy,dir55/82648.The_China_Garden.html,149,The China Garden
4.11,12,3800055392,good_reads:book,Lynn Raven,2010,fantasy|paranormal|vampires|young-adult|romance|fantasy|urban-fantasy|romance|paranormal-romance|love|european-literature|german-literature,dir55/7532858-das-blut-des-d-mons.html,12,"Das Blut des DÃ¤mons (Dawn & Julien, #3)"
4.15,14,0982816308,good_reads:book,Celso Cukierkorn,2010,,dir55/9972090-secrets-of-jewish-wealth-revealed.html,14,Secrets of Jewish Wealth Revealed!
3.85,1163,0763628115,good_reads:book,Liz Kessler,2003,fantasy|mermaids|childrens|fiction|childrens|middle-grade|young-adult|adventure|fantasy|magic|childrens|juvenile|fantasy|paranormal,dir55/161656.The_Tail_of_Emily_Windsnap.html,1163,"The Tail of Emily Windsnap (Emily Windsnap, #1)"
3.76,534,1595541217,good_reads:book,Frank E Peretti,2005,fiction|christian|christian-fiction|horror|thriller|mystery|suspense|fantasy|science-fiction|fantasy|supernatural,dir55/65684.Monster.html,534,Monster
4.36,208,,good_reads:book,Rachel Higginson,2011,fantasy|paranormal|fantasy|magic|young-adult|fantasy|romance|paranormal-romance|romance|young-adult|young-adult-paranormal|paranormal|witches|fantasy|supernatural|fiction,dir55/12955738-fearless-magic.html,208,"Fearless Magic (Star-Crossed, #3)"
4.3,517,1595540342,good_reads:book,Ted Dekker,2004,fantasy|christian-fiction|fiction|christian|thriller|science-fiction|suspense|mystery|adventure|adult,dir55/456028.Red.html,517,"Red (The Circle, #2)"
4.25,368,081091610X,good_reads:book,Michael Buckley,2007,fantasy|mystery|fantasy|fairy-tales|young-adult|childrens|adventure|fiction|fantasy|magic,dir55/112879.Once_Upon_a_Crime.html,368,"Once Upon a Crime (The Sisters Grimm, #4)"
4.77,86,0988270714,good_reads:book,Cindy Springsteen,2012,childrens,dir55/16219585-waffles-and-pancakes.html,86,Waffles and Pancakes
4.13,57,,good_reads:book,Folami Morris,2013,fantasy|young-adult|science-fiction|dystopia|fantasy|magic|romance|science-fiction|adventure,dir55/16189172-the-exemeus.html,57,"The Exemeus (The Exemeus, #1)"
4.02,126,1481934902,good_reads:book,Vi Keeland,2013,romance|adult-fiction|erotica|erotica|bdsm|romance|contemporary-romance|romance|erotic-romance|contemporary|new-adult,dir55/17233806-first-thing-i-see.html,126,First Thing I See
3.85,198,,good_reads:book,J C Valentine,2013,romance|adult-fiction|erotica|contemporary|romance|contemporary-romance|adult|romance|erotic-romance|humor|funny,dir55/17224751-that-first-kiss.html,198,"That First Kiss (Night Calls, #2)"
3.96,23,1500116483,good_reads:book,C E Kilgore,2012,science-fiction|romance|science-fiction|space-opera|fantasy|paranormal|science-fiction-fantasy|romance|science-fiction-romance|science-fiction|aliens|fiction,dir55/16128338-ghost-in-the-machine.html,23,"Ghost in the Machine (Corwint Central Agent Files, #1)"
3.5,2,1481961861,good_reads:book,Alexei Maxim Russell,2013,cultural|japan|philosophy,dir55/17354744-instruction-manual-for-the-21st-century-samurai.html,2,Instruction Manual for the 21st Century Samurai
4.04,707,0439918480,good_reads:book,Lisa Ann Sandell,2007,young-adult|historical-fiction|fantasy|romance|poetry|fiction|mythology|arthurian|fantasy|mythology|retellings|young-adult|teen,dir55/566825.Song_of_the_Sparrow.html,707,Song of the Sparrow
3.73,242,0812972589,good_reads:book,Walter Van Tilburg Clark,1940,fiction|classics|western|historical-fiction|literature|novels|book-club|literature|american|classics|classic-literature|philosophy,dir55/46212.The_Ox_Bow_Incident.html,242,The Ox-Bow Incident
4.15,264,0802141323,good_reads:book,Frantz Fanon,1961,non-fiction|history|politics|philosophy|cultural|africa|philosophy|theory|race|sociology|psychology|literature|post-colonial,dir55/66933.The_Wretched_of_the_Earth.html,264,The Wretched of the Earth
4.25,3,1311059164,good_reads:book,Author Neva Squires Rodriguez,2014,,dir55/23118840-liliana.html,3,Liliana
3.94,583,0515142867,good_reads:book,Nora Roberts,2001,romance|fiction|mystery|fantasy|paranormal|romance|contemporary-romance|contemporary|romance|romantic-suspense|suspense|romance|paranormal-romance|womens-fiction|chick-lit,dir55/114132.Midnight_Bayou.html,583,Midnight Bayou
3.94,3632,0767927567,good_reads:book,Carolyn Jessop,2007,non-fiction|autobiography|memoir|biography|religion|book-club|biography-memoir|biography|autobiography|religion|cults|womens|adult,dir55/818811.Escape.html,3632,Escape
3.96,106,0451206479,good_reads:book,Sylvia Browne,2000,spirituality|non-fiction|fantasy|paranormal|spirituality|new-age|religion|philosophy|metaphysics|paranormal|angels|self-help,dir55/6393.Life_on_the_Other_Side.html,106,Life on the Other Side
4.11,96,014004891X,good_reads:book,John Steinbeck,1949,classics|fiction|literature|american|literature|academic|school|disability|novels|literature|20th-century|book-club|classics|classic-literature,dir55/170192.Of_Mice_and_Men_Cannery_Row.html,96,Of Mice and Men/Cannery Row
4.12,105,1590200659,good_reads:book,Max Frei,1996,fantasy|cultural|russia|fiction|fantasy|urban-fantasy|science-fiction|humor|fantasy|magic|science-fiction-fantasy|adventure|horror,dir55/4904977-the-stranger.html,105,"The Stranger (The Labyrinths of Echo, #1)"
3.82,343,0679772596,good_reads:book,Philip Roth,1995,fiction|literature|literature|american|novels|literary-fiction|contemporary|literature|jewish|academic|college|literature|20th-century|culture,dir55/11654.Sabbath_s_Theater.html,343,Sabbath's Theater
4.43,71,0670869295,good_reads:book,Pat Barker,1996,fiction|historical-fiction|war|modern,dir55/5877.The_Regeneration_Trilogy.html,71,The Regeneration Trilogy
4.32,615,019516895X,good_reads:book,James M McPherson,1988,military-history|civil-war|non-fiction|war|american-history|american-civil-war|military|military-history|war|military|history|american-history|politics,dir55/35100.Battle_Cry_of_Freedom.html,615,Battle Cry of Freedom
3.67,1329,0316014532,good_reads:book,Sara Zarr,2007,young-adult|realistic-fiction|fiction|contemporary|young-adult|teen|romance|young-adult|coming-of-age|womens-fiction|chick-lit|family|young-adult|high-school,dir55/33906.Story_of_a_Girl.html,1329,Story of a Girl
3.93,712,0679733973,good_reads:book,Jim Thompson,1952,fiction|mystery|crime|mystery|mystery|noir|thriller|horror|novels|classics|thriller|mystery-thriller|suspense,dir55/298663.The_Killer_Inside_Me.html,712,The Killer Inside Me
4.22,241,0689870043,good_reads:book,Sherryl Jordan,1999,young-adult|historical-fiction|romance|fiction|fantasy|romance|historical-romance|young-adult|teen|historical-fiction|medieval|young-adult|young-adult-historical-fiction|childrens,dir55/118754.The_Raging_Quiet.html,241,The Raging Quiet
3.37,208,8129120216,good_reads:book,Chetan Bhagat,2012,non-fiction|cultural|india|asian-literature|indian-literature,dir55/15743828-what-young-india-wants.html,208,What Young India Wants
3.96,2179,052595158X,good_reads:book,Harlan Coben,2010,mystery|thriller|fiction|suspense|mystery|crime|thriller|mystery-thriller|adult|adult-fiction|drama|contemporary,dir55/6681454-caught.html,2179,Caught
4.03,207,0615436366,good_reads:book,Ben Peller,2011,humor|love|romance|sexuality|humor|funny|autobiography|memoir|young-adult|coming-of-age|book-club|classics|short-stories,dir55/11393301-to-live-and-drink-in-l-a.html,207,To Live and Drink in L.A.
4.15,307,0316078654,good_reads:book,Darren Shan,2010,fantasy|young-adult|horror|fiction|adventure|science-fiction|dystopia|young-adult|teen|fantasy|mythology|action|childrens,dir55/7128767-the-thin-executioner.html,307,The Thin Executioner
4.26,8,184905262X,good_reads:book,Alexei Maxim Russell,2011,mystery,dir55/12262889-trueman-bradley.html,8,Trueman Bradley
4.66,33,1780810172,good_reads:book,Richelle Mead,2010,paranormal|vampires|romance|fantasy|young-adult|fantasy|paranormal|fantasy|urban-fantasy,dir55/11872688-vampire-academy.html,33,"Vampire Academy (Vampire Academy, #1-5)"
3.88,3751,1594485755,good_reads:book,Jon Ronson,2011,non-fiction|psychology|science|book-club|sociology|writing|journalism|mental-health|mental-illness|humor|health|mental-health|mystery|crime,dir55/12391521-the-psychopath-test.html,3751,The Psychopath Test
4.38,105,,good_reads:book,Luca Rossi,2012,science-fiction|short-stories|fantasy|science-fiction|cyberpunk|adult-fiction|erotica|adventure|anthologies|romance|adult-fiction|science-fiction|dystopia,dir55/18224520-galactic-energies.html,105,Galactic Energies
3.65,62,9350880768,good_reads:book,Faraaz Kazi,2013,horror|fantasy|paranormal|fiction|short-stories|thriller|fantasy|supernatural,dir55/18337823-the-other-side.html,62,The Other Side
4.66,4,,good_reads:book,Meredith T Taylor,2013,,dir55/19055068-churning-waters.html,4,Churning Waters
4.83,3,1495416739,good_reads:book,Maria Johnsen,2014,,dir55/20773953-this-land-of-streams.html,3,This Land of Streams
3.79,94,041525387X,good_reads:book,Sigmund Freud,1913,psychology|non-fiction|philosophy|religion|anthropology|philosophy|theory|sociology|classics|science|european-literature|german-literature,dir55/132464.Totem_and_Taboo.html,94,Totem and Taboo
3.46,492,1566891817,good_reads:book,Sam Savage,2006,fiction|fantasy|writing|books-about-books|animals|literature|novels|humor|contemporary|literature|american|book-club,dir55/349164.Firmin.html,492,Firmin
4.52,11,0992502802,good_reads:book,Kia Carrington Russell,2014,fantasy,dir55/21878763-possession-of-my-soul.html,11,"Possession Of My Soul (The Three Immortal Blades, #1)"
4.11,105,0786913142,good_reads:book,Margaret Weis,1998,fantasy|dungeons-and-dragons|dragonlance|fiction|science-fiction-fantasy|fantasy|high-fantasy|fantasy|epic-fantasy|fantasy|magic|fantasy|dragons,dir55/28524.The_Soulforge.html,105,"The Soulforge (Dragonlance: Raistlin Chronicles, #1)"
4.19,210,0743457587,good_reads:book,William Gibson,1956,plays|biography|classics|non-fiction|drama|academic|school|history|plays|theatre,dir55/22327.The_Miracle_Worker.html,210,The Miracle Worker
3.99,1942,0688163181,good_reads:book,Dennis Lehane,2008,historical-fiction|fiction|mystery|book-club|mystery|crime|thriller|novels|drama|literature|adult,dir55/2830067-the-given-day.html,1942,The Given Day (Coughlin #1)
3.63,515,0440223016,good_reads:book,Louisa May Alcott,1995,classics|fiction|romance|gothic|literature|book-club|historical-fiction|literature|19th-century|suspense|mystery,dir55/620790.A_Long_Fatal_Love_Chase.html,515,A Long Fatal Love Chase
4.05,11,1439228027,good_reads:book,Brian Celio,2009,fiction|cultural|counter-culture,dir55/6423085-catapult-soul.html,11,Catapult Soul
3.8,673,0312421850,good_reads:book,Michael Dorris,1987,fiction|book-club|classics|adult-fiction|academic|school|young-adult|novels|literature|literary-fiction|young-adult|high-school,dir55/17174.A_Yellow_Raft_in_Blue_Water.html,673,A Yellow Raft in Blue Water
4.15,119,0380817705,good_reads:book,Neil Gaiman,1996,fantasy|sequential-art|graphic-novels|sequential-art|comics|fiction|short-stories|anthologies|horror|science-fiction-fantasy,dir55/92377.The_Sandman.html,119,The Sandman
3.6,1317,0142414123,good_reads:book,Greg Mortenson,2006,non-fiction|book-club|autobiography|memoir|academic|school|education|childrens|biography|childrens|middle-grade|cultural|inspirational,dir55/3788053-three-cups-of-tea.html,1317,Three Cups of Tea
4.54,19,0974056030,good_reads:book,Belzebuub,2004,spirituality,dir55/1012794.A_Course_in_Astral_Travel_and_Dreams.html,19,A Course in Astral Travel and Dreams
4.39,242,1416974318,good_reads:book,Heather Vogel Frederick,2010,young-adult|fiction|realistic-fiction|childrens|middle-grade|contemporary|young-adult|teen|romance|childrens,dir55/7597710-pies-prejudice.html,242,"Pies & Prejudice (The Mother-Daughter Book Club, #4)"
3.81,7,,good_reads:book,Jonathan Culver,2008,,dir55/12260599-huey-lambert-s-walking-nuclear-circus.html,7,Huey Lambert's Walking Nuclear Circus
4.07,655,,good_reads:book,Lindsay Buroker,2010,fantasy|science-fiction|steampunk|fiction|mystery|adventure|fantasy|magic|science-fiction|adult|fantasy|urban-fantasy|romance,dir55/10031259-the-emperor-s-edge.html,655,"The Emperor's Edge (The Emperor's Edge, #1)"
4.1,945,0586008357,good_reads:book,Isaac Asimov,1954,science-fiction|fiction|mystery|science-fiction-fantasy|science-fiction|robots|classics|mystery|crime|mystery|detective|novels|fantasy,dir55/41811.The_Caves_of_Steel.html,945,"The Caves of Steel (Robot, #1)"
4.28,327,0810993589,good_reads:book,Michael Buckley,2007,fantasy|mystery|fantasy|fairy-tales|young-adult|fiction|childrens|adventure|fantasy|magic|childrens|juvenile|childrens|middle-grade,dir55/668710.Magic_and_Other_Misdemeanors.html,327,"Magic and Other Misdemeanors (The Sisters Grimm, #5)"
4.8,34,1933455098,good_reads:book,Muna Imady,2012,,dir55/13645330-syrian-folktales.html,34,Syrian Folktales
4.11,109,0812579844,good_reads:book,John C Wright,2002,science-fiction|fiction|science-fiction|space-opera|science-fiction-fantasy|fantasy|novels|speculative-fiction|philosophy|science-fiction|hard-science-fiction|adventure,dir55/207410.The_Golden_Age.html,109,The Golden Age (Golden Age #1)
4.71,12,,good_reads:book,Ruth Watson Morris,2011,,dir56/16075193-fantacia.html,12,"Fantacia (Voxian, #1)"
3.95,17,1614342474,good_reads:book,Michael Barnett,2012,fantasy|science-fiction|science-fiction|aliens|fiction|science-fiction|time-travel|action|adventure,dir56/13574635-when-earthlings-weep.html,17,When Earthlings Weep
4.03,97,1477849793,good_reads:book,Eva Garc a S enz,2012,romance|fantasy|historical-fiction|fantasy|paranormal|fantasy|urban-fantasy|romance|paranormal-romance|contemporary|fantasy|supernatural|fiction|science-fiction,dir56/18640815-the-immortal-collection.html,97,The Immortal Collection
4.41,684,074995552X,good_reads:book,Larissa Ione,2011,romance|paranormal-romance|fantasy|paranormal|romance|paranormal|demons|paranormal|angels|paranormal|vampires|fantasy|adult|fantasy|urban-fantasy|fantasy|mythology,dir56/11512712-lethal-rider.html,684,"Lethal Rider (Lords of Deliverance, #3; Demonica, #8)"
4.21,1107,0765335344,good_reads:book,V E Schwab,2013,fantasy|fantasy|paranormal|science-fiction|adult|fiction|young-adult|comics|superheroes,dir56/13638125-vicious.html,1107,Vicious
4.08,236,1402199031,good_reads:book,William James,1902,religion|philosophy|psychology|non-fiction|spirituality|classics|science|religion|theology,dir56/28820.The_Varieties_of_Religious_Experience.html,236,The Varieties of Religious Experience
3.61,2852,0374292795,good_reads:book,Thomas L Friedman,2005,history|economics|business|non-fiction|politics|science|technology|sociology|science|education|philosophy,dir56/1911.The_World_Is_Flat.html,2852,The World Is Flat
4.24,330,0441005969,good_reads:book,Patricia A McKillip,1976,young-adult|science-fiction-fantasy|fantasy|high-fantasy|fantasy|epic-fantasy|adventure|fantasy|magic|adult|speculative-fiction|romance|epic,dir56/19821.Riddle_Master.html,330,"Riddle-Master (Riddle-Master, #1-3)"
4.24,509,0340752475,good_reads:book,Rosamunde Pilcher,1969,fiction|romance|historical-fiction|womens-fiction|chick-lit|war|history|world-war-ii|european-literature|british-literature|adult-fiction|book-club|drama,dir56/60471.Coming_Home.html,509,Coming Home
3.68,443,0440419808,good_reads:book,Lois Lowry,2003,young-adult|historical-fiction|fiction|childrens|childrens|juvenile|childrens|middle-grade|disability|young-adult|teen|realistic-fiction|fantasy,dir56/12935.The_Silent_Boy.html,443,The Silent Boy
4.32,70,0976422611,good_reads:book,Robert Fanney,2008,fantasy|fantasy|magic|young-adult|feminism|adventure|fantasy|dragons|shapeshifters|werewolves|epic|science-fiction-fantasy|paranormal|fairies,dir56/6655491-the-war-of-mists.html,70,"The War of Mists (Luthiel's Song, #2)"
3.97,768,0689867468,good_reads:book,Nancy Farmer,2004,fantasy|young-adult|fantasy|mythology|adventure|fiction|historical-fiction|childrens|young-adult|young-adult-fantasy|fantasy|magic|childrens|middle-grade,dir56/100476.The_Sea_of_Trolls.html,768,"The Sea of Trolls (Sea of Trolls, #1)"
